JYNX	FOCUS_PUNCH,WATER_PULSE,CALM_MIND,TOXIC,HAIL,HIDDEN_POWER,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,FLASH
KABUTO	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,RETURN,DIG,DOUBLE_TEAM,SANDSTORM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SURF,ROCK_SMASH,WATERFALL
KABUTOPS	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,SANDSTORM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,ROCK_SMASH,WATERFALL,DIVE
KADABRA	FOCUS_PUNCH,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,IRON_TAIL,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
KANGASKHAN	FOCUS_PUNCH,WATER_PULSE,ROAR,TOXIC,HAIL,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,STRENGTH,ROCK_SMASH
KECLEON	FOCUS_PUNCH,WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DIG,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,CUT,STRENGTH,FLASH,ROCK_SMASH
KINGDRA	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
KINGLER	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DIG,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,STRENGTH,ROCK_SMASH,DIVE
KIRLIA	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,THUNDERBOLT,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
KOFFING	TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SLUDGE_BOMB,FIRE_BLAST,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH
KRABBY	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DIG,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,STRENGTH,ROCK_SMASH,DIVE
KYOGRE	WATER_PULSE,CALM_MIND,ROAR,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,ROCK_TOMB,FACADE,SECRET_POWER,REST,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
LAIRON	WATER_PULSE,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,SHOCK_WAVE,SANDSTORM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,CUT,STRENGTH,ROCK_SMASH
LANTURN	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,SURF,FLASH,WATERFALL,DIVE
LAPRAS	WATER_PULSE,ROAR,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
LARVITAR	TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,SANDSTORM,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,ROCK_SMASH
LATIAS	DRAGON_CLAW,WATER_PULSE,CALM_MIND,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,SANDSTORM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,STEEL_WING,CUT,FLY,SURF,FLASH,WATERFALL,DIVE
LATIOS	DRAGON_CLAW,WATER_PULSE,CALM_MIND,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,SANDSTORM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,STEEL_WING,CUT,FLY,SURF,FLASH,WATERFALL,DIVE
LEDIAN	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,REFLECT,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH
LEDYBA	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,REFLECT,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH
LICKITUNG	FOCUS_PUNCH,WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,STRENGTH,ROCK_SMASH
LILEEP	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,DOUBLE_TEAM,SLUDGE_BOMB,SANDSTORM,FACADE,SECRET_POWER,REST,ATTRACT
LINOONE	WATER_PULSE,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,STRENGTH,ROCK_SMASH
LOMBRE	WATER_PULSE,TOXIC,HAIL,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,BRICK_BREAK,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SURF,STRENGTH,FLASH,ROCK_SMASH,WATERFALL,DIVE
LOTAD	WATER_PULSE,TOXIC,HAIL,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SURF,FLASH
LOUDRED	WATER_PULSE,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,EARTHQUAKE,RETURN,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,OVERHEAT,STRENGTH,ROCK_SMASH
LUDICOLO	FOCUS_PUNCH,WATER_PULSE,TOXIC,HAIL,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,BRICK_BREAK,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SURF,STRENGTH,FLASH,ROCK_SMASH,WATERFALL,DIVE
LUGIA	WATER_PULSE,CALM_MIND,ROAR,TOXIC,HAIL,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,SANDSTORM,AERIAL_ACE,FACADE,SECRET_POWER,REST,STEEL_WING,SKILL_SWAP,FLY,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
LUNATONE	CALM_MIND,TOXIC,HIDDEN_POWER,ICE_BEAM,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SANDSTORM,ROCK_TOMB,FACADE,SECRET_POWER,REST,SKILL_SWAP,FLASH
LUVDISC	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
MACHAMP	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
MACHOKE	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
MACHOP	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
MAGBY	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,FRUSTRATION,IRON_TAIL,RETURN,PSYCHIC,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,ROCK_SMASH
MAGCARGO	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,FRUSTRATION,EARTHQUAKE,RETURN,DOUBLE_TEAM,REFLECT,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,OVERHEAT,STRENGTH,ROCK_SMASH
MAGMAR	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,FRUSTRATION,IRON_TAIL,RETURN,PSYCHIC,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
MAGNEMITE	TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FACADE,SECRET_POWER,REST,FLASH
MAGNETON	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FACADE,SECRET_POWER,REST,FLASH
MAKUHITA	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH
MANECTRIC	ROAR,TOXIC,HIDDEN_POWER,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,FLASH
MANKEY	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,OVERHEAT,STRENGTH,ROCK_SMASH
MANTINE	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
MAREEP	TOXIC,HIDDEN_POWER,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
MARILL	FOCUS_PUNCH,WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
MAROWAK	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,FRUSTRATION,IRON_TAIL,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
MARSHTOMP	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
MASQUERAIN	WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,SHADOW_BALL,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH
MAWILE	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,RETURN,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,SLUDGE_BOMB,SANDSTORM,FIRE_BLAST,ROCK_TOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,ROCK_SMASH
MEDICHAM	FOCUS_PUNCH,CALM_MIND,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,FLASH,ROCK_SMASH
MEDITITE	FOCUS_PUNCH,CALM_MIND,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,FLASH,ROCK_SMASH
MEGANIUM	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,EARTHQUAKE,RETURN,DOUBLE_TEAM,REFLECT,FACADE,SECRET_POWER,REST,ATTRACT,CUT,STRENGTH,FLASH,ROCK_SMASH
MEOWTH	WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,AERIAL_ACE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SNATCH,CUT,FLASH
METAGROSS	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,SLUDGE_BOMB,SANDSTORM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,CUT,STRENGTH,FLASH,ROCK_SMASH
METANG	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,SLUDGE_BOMB,SANDSTORM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,CUT,STRENGTH,FLASH,ROCK_SMASH
MEW	FOCUS_PUNCH,DRAGON_CLAW,WATER_PULSE,CALM_MIND,ROAR,TOXIC,HAIL,BULK_UP,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FLAMETHROWER,SLUDGE_BOMB,SANDSTORM,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,SKILL_SWAP,SNATCH,OVERHEAT,CUT,FLY,SURF,STRENGTH,FLASH,ROCK_SMASH,WATERFALL,DIVE
MEWTWO	FOCUS_PUNCH,WATER_PULSE,CALM_MIND,TOXIC,HAIL,BULK_UP,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,TORMENT,FACADE,SECRET_POWER,REST,SKILL_SWAP,SNATCH,STRENGTH,FLASH,ROCK_SMASH
MIGHTYENA	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SNATCH,STRENGTH,ROCK_SMASH
MILOTIC	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,IRON_TAIL,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
MILTANK	FOCUS_PUNCH,WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,SANDSTORM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH
MINUN	TOXIC,HIDDEN_POWER,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
MISDREAVUS	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,AERIAL_ACE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
MOLTRES	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,RETURN,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,AERIAL_ACE,FACADE,SECRET_POWER,REST,STEEL_WING,OVERHEAT,FLY,ROCK_SMASH
MR_MIME	FOCUS_PUNCH,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
MUDKIP	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
MUK	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SLUDGE_BOMB,FIRE_BLAST,ROCK_TOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
MURKROW	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,SHADOW_BALL,DOUBLE_TEAM,AERIAL_ACE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,SNATCH,FLY
